created_at,id,author_id,text,name,location,username,clean_text,label
2022-03-02T07:48:47.000Z,141321717,141321717,@VodafoneUK #Love is sticking to your wedding vows â€œTill death do us partâ€ https://t.co/9dO7yB09Y4,Sandy Ralph ðŸ’™,"Bexhill, England.",moonlightlady2,is sticking to your wedding vows till death do us part,1
2022-02-28T21:33:11.000Z,892000000000000000,892000000000000000,@VodafoneUK #Love married 40 years and still enjoying life together https://t.co/2pBiTvdsZg,ðŸŒº âœ¨ðŸŒ»Janet Johnston ðŸŒ»âœ¨ðŸŒº,"Knebworth, England",janetlynnej,married years and still enjoying life together,1
2022-02-28T22:36:16.000Z,198065433,198065433,@VodafoneUK #LOVE our 11 month old pooch Ella x already our world https://t.co/BuOZTaasly,ðŸŽŠ ZobieOne ðŸŽ‰,Nottingham ,ZoeyPMA,our month old pooch ella x already our world,1
2022-03-02T21:00:48.000Z,135841599,135841599,Made it to Green Planet AR experience  in Londonâ€™s Piccadilly finally this evening. Congrats @BBCEarth @factoryforty2 @EE @kewgardens @Talesmithtv @dimensionstudio Nice job! ðŸ‘ðŸ¼ bringing 5 of the Earthâ€™s biomes to life in #AR https://t.co/juG5lX7QC9,Charlotte Mikkelborg,"London, England",cmikkelborg,made it to green planet ar experience in londons piccadilly finally this evening congrats nice job bringing of the earths biomes to life in,1
2022-03-02T15:10:19.000Z,990000000000000000,990000000000000000,"@EE making a 9.3% price increase on a contract I've had for less than a month during a cost of living crisis. 

Telling customers that it's so high so they can invest in their business - Seems like they have enough profit to do it without ripping off their customers? https://t.co/tQEOK9JLy8",TheSardonicScot #wetheplayers,"Scotland, United Kingdom",SardonicScot,making a price increase on a contract ive had for less than a month during a cost of living crisis telling customers that its so high so they can invest in their business seems like they have enough profit to do it without ripping off their customers,-1.0
2022-03-03T09:07:17.000Z,27636012,27636012,@EE Many thanks for the confirmation! I've seen a 10gb for Â£10 sim only deal via uswitch that looks like great value!,PsychoMania,"Lancashire, UK",psychomania666,many thanks for the confirmation ive seen a gb for sim only deal via uswitch that looks like great value,1.0
2022-03-02T18:52:25.000Z,1290000000000000000,1290000000000000000,@SebastianCroft @VanityFair @VFLDN @EE @BAFTA @sohohouse @LoopVIP massive slay queen moment https://t.co/FcwG5u1oZC,ez ðŸ‚,she / they | 18 !,loverneIson,massive slay queen moment,1
2022-03-01T22:33:01.000Z,3783514755,3783514755,@VodafoneUK Met this horse on my spring 4hour hike! It gave me a spring in my step to keep going! ðŸ´ #VodafoneTreats,Daisy Watkins ðŸ¤,"Bristol, UK",daiswatkins,met this horse on my spring hour hike it gave me a spring in my step to keep going,1
2022-03-02T14:38:23.000Z,307553085,307553085,@SAN4AAx @EE Mine going up Â£5 Iâ€™m with EE and Iâ€™ve made a complaint but theyâ€™re not having it ðŸ˜’,hassan,"Manchester, England",hassahmed95,mine going up im with ee and ive made a complaint but theyre not having it,-1.0
2022-03-02T10:25:11.000Z,2258302917,2258302917,@ClairDavies78 @EE Mines gone up an extra Â£8 a month its a joke,scott,"Chatteris, England",Superscotty1984,mines gone up an extra a month its a joke,-1.0
2022-03-01T22:33:16.000Z,610542317,610542317,@EE Mines on order thank you,Matt Sheppard,"Nottingham, England",MattyNFFC23,mines on order thank you,1
2022-02-28T17:04:44.000Z,39273417,39273417,@VodafoneUK Motorola but it was in the mid 90s so canâ€™t remember properly lol first mobile game was snake and favourite mobile game is and always will be snake,dean scates,"South East, England",deanomac27,motorola but it was in the mid s so cant remember properly lol first mobile game was snake and favourite mobile game is and always will be snake,1
2022-02-28T17:04:03.000Z,2929157482,2929157482,@VodafoneUK Motorola canâ€™t even tell you what it was itâ€™s so old. 1998 times and big and bulky! Fave phone prob my iPhone X. Snake first mobile game and same for fave game #VodafoneTreats,Keen Bean,United Kingdom,keenbean0129,motorola cant even tell you what it was its so old times and big and bulky fave phone prob my iphone x snake first mobile game and same for fave game,1
2022-02-28T19:15:38.000Z,1566504966,1566504966,"@VodafoneUK Motorola startac_x000D_
iPhone XS Max _x000D_
Snake ðŸ for what I remember?_x000D_
Candy crush ðŸ˜» _x000D_
#VodafoneTreats",Andrea S ðŸ´ó §ó ¢ó ³ó £ó ´ó ¿ ðŸ‡¬ðŸ‡§,Falkirk - Scotland,a_spalding1,motorola startacxd iphone xs max xd snake for what i rememberxd candy crush xd,1
2022-02-28T17:10:03.000Z,2292055569,2292055569,"@VodafoneUK Motorola TACmicro 9800x. Nokia 3310_x000D_
Snake snake lol",Martyn Preece,"Cardiff, Wales",MartynPreece79,motorola tacmicro x nokia xd snake snake lol,1
2022-02-28T20:30:22.000Z,424638881,424638881,"@VodafoneUK Motorola Timeport_x000D_
Nokia 3310_x000D_
Snake_x000D_
Snake 2 (hated the walls on snake)_x000D_
_x000D_
#VodafoneTreats",Ian East,South Oxfordshire,Easters86,motorola timeportxd nokia xd snakexd snake hated the walls on snakexd xd,1
2022-02-28T18:10:00.000Z,231884916,231884916,"@VodafoneUK motorola v5, IPhone 11, Snake, Minecraft ðŸ˜„",Becky John,Llanelli,becky0020,motorola v iphone snake minecraft,1
2022-02-28T23:30:07.000Z,3783514755,3783514755,"@VodafoneUK Motorola_x000D_
iPhone 11_x000D_
Snake_x000D_
https://t.co/8nNcyQvEAY #VodafoneTreats",Daisy Watkins ðŸ¤,"Bristol, UK",daiswatkins,motorolaxd iphone xd snakexd,1
2022-03-02T15:22:30.000Z,133403357,133403357,"@EE My bill is Â£44, and it's going up Â£4.09. That's 9.3% and not 3.9%. can you explain that please? And don't use the template response that you and all your colleagues are using.",Rob king,North East,Kingrurb,my bill is and its going up thats and not can you explain that please and dont use the template response that you and all your colleagues are using,-1.0
2022-03-02T21:46:45.000Z,2923252139,2923252139,My @EE broadband bill is randomly 11 quid more expensive this month .... they can bolt,Nicola Hemphill,"Greenock, Scotland",nicolahemphill1,my broadband bill is randomly quid more expensive this month they can bolt,-1.0
2022-02-28T17:02:55.000Z,526688968,526688968,"@VodafoneUK My broadband contract with Vodafone hasnâ€™t even started and Iâ€™m pretty sure Iâ€™ll be cancelling if nothing gets sorted. No communication, left with no WiFi when working from home. Why give an activation date if it means nothing?!?!",Ben Duffin,"Milton Keynes, England",duffin_b,my broadband contract with vodafone hasnt even started and im pretty sure ill be cancelling if nothing gets sorted no communication left with no wifi when working from home why give an activation date if it means nothing,-1.0
2022-03-01T21:04:09.000Z,625869214,625869214,@VodafoneUK @Lilieoj My Broadband is also out now Iâ€™m based in Essex,LokiiFPS,"England, United Kingdom",LokiiFPS,my broadband is also out now im based in essex,-1.0
2022-03-02T19:48:30.000Z,261229069,261229069,@Davidjewoody @EE My complaint will be strong on this one,L ðŸŒ¸ðŸ‘±ðŸ¼â€â™€ï¸ðŸŒ¸,Up on the roof ðŸŒƒ,Lesley_kr,my complaint will be strong on this one,-1.0
2022-03-02T11:41:39.000Z,1020904891,1020904891,@VodafoneUK my contract with you expires end of this month  if I go to a sim only plan can I keep the same number ??,darren fleming,"Hackney, London",dmfleming72,my contract with you expires end of this month if i go to a sim only plan can i keep the same number,-1.0
2022-02-28T17:19:21.000Z,1971150253,1971150253,@VodafoneUK My first and only phone so has to be my favourite one.  Â£50 from Argos bought by the Job Centre for me in September 2016.  Cannot upgrade as I cannot afford to do so.  Don't play games on it. https://t.co/QGJdAA5yTS,Robert Bester,"Sutton Bridge, England",BesterRobert,my first and only phone so has to be my favourite one from argos bought by the job centre for me in september cannot upgrade as i cannot afford to do so dont play games on it,1
2022-02-28T20:38:50.000Z,1130000000000000000,1130000000000000000,@VodafoneUK My first mobile phone on the Vodafone network was in 2017 Vodafone Smart first 7.,Vanessa fiel,Crawley,Vanessafield16,my first mobile phone on the vodafone network was in vodafone smart first,1
2022-02-28T21:56:38.000Z,1460000000000000000,1460000000000000000,"@VodafoneUK My first mobile phone with Vodafone of course. My favourite phone is the Samsung Galaxy S20 (Pink, Vodafone). First mobile game is Snakes and favourite mobile game is Candy Crush. https://t.co/xEzlRIpYJK",Sarah,"South East, England",XKaiser_FanX,my first mobile phone with vodafone of course my favourite phone is the samsung galaxy s pink vodafone first mobile game is snakes and favourite mobile game is candy crush,1
2022-02-28T17:35:46.000Z,74483021,74483021,"@VodafoneUK My first phone was a Ericsson A1018, I won it on a competition with Coca-Cola as my mum said she would never buy me a mobile, the game was Tetris, and we thought it was the dogs b@#@x._x000D_
_x000D_
My favourite was my Iphone12, and it has to be candy crush #vodafonetreats",ðŸ§šâ€â™€ï¸ðŸ§šâ€â™€ï¸ðŸ€ðŸ¦‹ð•ð•¦ð•’ð•Ÿð•šð•¥ð•’ðŸ¦‹ðŸ€ðŸ§šâ€â™€ï¸ðŸ§šâ€â™€ï¸,UK,polpows,my first phone was a ericsson a i won it on a competition with cocacola as my mum said she would never buy me a mobile the game was tetris and we thought it was the dogs b xd my favourite was my iphone and it has to be candy crush,1
2022-03-02T06:55:55.000Z,419856026,419856026,"@VodafoneUK My first phone was the Sony CMR111_x000D_
My favourite phone is my Samsung s21 ultra_x000D_
My favourite game had to be snake",Dave Chalk,"Hawarden, Wales",dave_chalk,my first phone was the sony cmrxd my favourite phone is my samsung s ultraxd my favourite game had to be snake,1
2022-03-01T23:56:32.000Z,19483637,19483637,@VodafoneUK My little girl Aria seeing daffodils for the first time..  #VodafoneTreats https://t.co/6e9AqDBBsp,Catherine Thomas,"Scotland, United Kingdom",highlandgirl,my little girl aria seeing daffodils for the first time,1
2022-03-01T21:57:20.000Z,198114338,198114338,@VodafoneUK my relatives have been without Broadband for over 10 days now. What can be done about this? Your customer service is terrible and the issue needs to be fixed by BT.,Max Thomas,Devon,Maximusthomas,my relatives have been without broadband for over days now what can be done about this your customer service is terrible and the issue needs to be fixed by bt,-1.0
2022-03-02T18:29:06.000Z,1410000000000000000,1410000000000000000,@SebastianCroft @VanityFair @VFLDN @EE @BAFTA @sohohouse @LoopVIP my silly little heart is so happy for you bash ðŸ˜¢ you looked so stylish,em ðŸ‚,she / her 17,sprjngnelson,my silly little heart is so happy for you bash you looked so stylish,1
2022-03-02T12:24:16.000Z,64086944,64086944,Nah @EE decided to just mess up my morning with this price increase I was already livid about how much I was paying and now itâ€™s going up!ðŸ¤¬,A|MðŸŒ¹,London England,ImjustAbigail,nah decided to just mess up my morning with this price increase i was already livid about how much i was paying and now its going up,-1.0
2022-03-02T16:48:24.000Z,91108873,91108873,@JamesLondon1 @PainInTheArse @EE @MartinSLewis Outrageous.,Bowser,Teesside,darrenrix,outrageous,-1.0
2022-03-02T17:41:08.000Z,50702336,50702336,@EE Nearly 10% overall. Its not on. These are luxuries not necessities. Going to be a lot of households looking to cut these considerably. Passing it on to us to give to shareholders is not on.,Also Stu,Weymouth,stuinweymouth,nearly overall its not on these are luxuries not necessities going to be a lot of households looking to cut these considerably passing it on to us to give to shareholders is not on,-1.0
2022-02-28T17:07:42.000Z,98510809,98510809,"@VodafoneUK NEC 1997, iPhone 11, snake, Tom Gold Run.",Michael Lee,boro,micmacmonkey,nec iphone snake tom gold run,1
